juris_id,ecozone,canfi_species,genus,species,variety,vol_min,vol_max,p_sw_low,p_sb_low,p_br_low,p_fl_low,p_sw_high,p_sb_high,p_br_high,p_fl_high
QC,7,3400,FRAX,SPP,,0.4400000000,189.2000000000,0.6478096182,0.1469971439,0.1620838711,0.0431093669,0.7176601936,0.1061985395,0.1460788043,0.0300624626
QC,7,3401,FRAX,AME,,0.5500000000,386.1700000000,0.6122815126,0.0949306071,0.2290829765,0.0637049037,0.7305365198,0.0828420306,0.1699929091,0.0166285404
QC,7,3402,FRAX,NIG,,0.4400000000,189.2000000000,0.6478096182,0.1469971439,0.1620838711,0.0431093669,0.7176601936,0.1061985395,0.1460788043,0.0300624626
QC,7,3403,FRAX,PEN,,0.4400000000,189.2000000000,0.6478096182,0.1469971439,0.1620838711,0.0431093669,0.7176601936,0.1061985395,0.1460788043,0.0300624626
QC,7,3500,SALI,SPP,,1.0500000000,56.8700000000,0.6407344344,0.1464168014,0.1494378333,0.0634109310,0.6672400725,0.1116253952,0.1604547863,0.0606797459
QC,7,3506,SALI,BEB,,1.0500000000,56.8700000000,0.6407344344,0.1464168014,0.1494378333,0.0634109310,0.6672400725,0.1116253952,0.1604547863,0.0606797459
QC,7,3910,CRAT,SPP,,0.4600000000,67.8000000000,0.7573513506,0.0263239081,0.1306822057,0.0856425356,0.6715952258,0.0759854192,0.2014076386,0.0510117164
QC,7,3930,MALU,COR,,0.4600000000,67.8000000000,0.7573513506,0.0263239081,0.1306822057,0.0856425356,0.6715952258,0.0759854192,0.2014076386,0.0510117164
QC,7,3930,MALU,FUS,,0.4600000000,67.8000000000,0.7573513506,0.0263239081,0.1306822057,0.0856425356,0.6715952258,0.0759854192,0.2014076386,0.0510117164
QC,7,3930,MALU,SPP,,0.4600000000,67.8000000000,0.7573513506,0.0263239081,0.1306822057,0.0856425356,0.6715952258,0.0759854192,0.2014076386,0.0510117164
QC,7,3960,SORB,SPP,,0.4600000000,67.8000000000,0.7573513506,0.0263239081,0.1306822057,0.0856425356,0.6715952258,0.0759854192,0.2014076386,0.0510117164
QC,7,3961,SORB,AME,,0.4600000000,67.8000000000,0.7573513506,0.0263239081,0.1306822057,0.0856425356,0.6715952258,0.0759854192,0.2014076386,0.0510117164
QC,7,3962,SORB,DEC,,0.4600000000,67.8000000000,0.7573513506,0.0263239081,0.1306822057,0.0856425356,0.6715952258,0.0759854192,0.2014076386,0.0510117164
QC,8,100,PICE,SPP,,1.3200000000,191.2600000100,0.6084672757,0.1102009204,0.1171980288,0.1641337751,0.6754339606,0.1035239496,0.1365481192,0.0844939706
QC,8,101,PICE,MAR,,1.3200000000,191.2600000100,0.6084672757,0.1102009204,0.1171980288,0.1641337751,0.6754339606,0.1035239496,0.1365481192,0.0844939706
QC,8,102,PICE,RUB,,6.2500000000,342.1500000000,0.7038754490,0.1128220181,0.0909394263,0.0923631066,0.6993011873,0.0959292112,0.1395089831,0.0652606184
QC,8,103,PICE,ABI,,0.3700000000,328.7000000000,0.7679824186,0.0945129389,0.0867120247,0.0507926179,0.6308544266,0.0809603717,0.1780120592,0.1101731424
QC,8,105,PICE,GLA,,0.3500000000,283.1400000000,0.5044947239,0.0806737823,0.1583842125,0.2564472812,0.6705316773,0.0952233522,0.1495484450,0.0846965255
QC,8,107,PICE,MAR,RUB,6.2500000000,342.1500000000,0.7038754490,0.1128220181,0.0909394263,0.0923631066,0.6993011873,0.0959292112,0.1395089831,0.0652606184
QC,8,200,PINU,SPP,,2.6800000000,201.1699999900,0.6204462881,0.0939002182,0.1465336056,0.1391198880,0.7614378552,0.0848962525,0.0920221326,0.0616437598
QC,8,202,PINU,STR,,2.7300000000,544.4700000100,0.6284428566,0.1195965547,0.1211049563,0.1308556324,0.6917277424,0.1032053379,0.1480221166,0.0570448031
QC,8,203,PINU,BAN,,2.6800000000,201.1699999900,0.6204462881,0.0939002182,0.1465336056,0.1391198880,0.7614378552,0.0848962525,0.0920221326,0.0616437598
QC,8,209,PINU,RES,,2.6600000000,330.4799999900,0.6025025926,0.1206219185,0.1421896017,0.1346858871,0.7200455084,0.0763314666,0.1094212007,0.0942018243
QC,8,211,PINU,SYL,,2.6600000000,330.4799999900,0.6025025926,0.1206219185,0.1421896017,0.1346858871,0.7200455084,0.0763314666,0.1094212007,0.0942018243
QC,8,302,ABIE,BAL,,0.4200000000,301.2400000000,0.6158323681,0.1125343490,0.1331412255,0.1384920574,0.6734785276,0.1045071527,0.1530899272,0.0689243926
QC,8,304,ABIE,LAS,,0.4200000000,301.2400000000,0.6158323681,0.1125343490,0.1331412255,0.1384920574,0.6734785276,0.1045071527,0.1530899272,0.0689243926
QC,8,401,TSUG,CAN,,1.7600000000,460.5000000000,0.6207263945,0.1221511536,0.1600323995,0.0970900525,0.6734149037,0.1103373881,0.1609736145,0.0552740937
QC,8,602,LARI,LAR,,2.1700000000,263.7599999900,0.7289354605,0.0963706476,0.0835865899,0.0911073020,0.7582262531,0.0776860597,0.0972206875,0.0668669997
QC,8,605,LARI,KAE,,2.1700000000,263.7599999900,0.7289354605,0.0963706476,0.0835865899,0.0911073020,0.7582262531,0.0776860597,0.0972206875,0.0668669997
QC,8,701,THUJ,OCC,,0.4300000000,376.3700000000,0.6291890375,0.1007711253,0.1386797078,0.1313601294,0.6826440595,0.0933159392,0.1423714828,0.0816685185
QC,8,801,JUNI,VIR,,0.4300000000,376.3700000000,0.6291890375,0.1007711253,0.1386797078,0.1313601294,0.6826440595,0.0933159392,0.1423714828,0.0816685185
QC,8,1100,GENC,SPP,,0.3500000000,283.1400000000,0.5044947239,0.0806737823,0.1583842125,0.2564472812,0.6705316773,0.0952233522,0.1495484450,0.0846965255
QC,8,1150,UNKN,SPP,,0.3500000000,283.1400000000,0.5044947239,0.0806737823,0.1583842125,0.2564472812,0.6705316773,0.0952233522,0.1495484450,0.0846965255
QC,8,1200,POPU,SPP,,0.8800000000,386.7600000000,0.6941110656,0.1423643859,0.1120132704,0.0515112781,0.7025355830,0.1302638308,0.1286011938,0.0385993925
QC,8,1201,POPU,TRE,,0.8800000000,386.7600000000,0.6941110656,0.1423643859,0.1120132704,0.0515112781,0.7025355830,0.1302638308,0.1286011938,0.0385993925
QC,8,1203,POPU,BAL,,1.5400000000,327.8700000100,0.6862083749,0.1133663599,0.1219610471,0.0784642181,0.7370309981,0.0888981111,0.1324870330,0.0415838579
QC,8,1203,POPU,BAL,BAL,1.5400000000,327.8700000100,0.6862083749,0.1133663599,0.1219610471,0.0784642181,0.7370309981,0.0888981111,0.1324870330,0.0415838579
QC,8,1205,POPU,DEL,,2.0900000000,238.2100000000,0.7320274039,0.1030503564,0.1485160839,0.0164061558,0.7135764500,0.1003582439,0.1613713124,0.0246939938
QC,8,1205,POPU,DEL,DEL,2.0900000000,238.2100000000,0.7320274039,0.1030503564,0.1485160839,0.0164061558,0.7135764500,0.1003582439,0.1613713124,0.0246939938
QC,8,1206,POPU,GRA,,11.5599999980,390.1700000100,0.6818831124,0.1498162092,0.1302196028,0.0380810756,0.7025910730,0.1239772786,0.1481343606,0.0252972877
QC,8,1211,POPU,BAL,GRA,0.8800000000,390.1700000100,0.7036159817,0.1271485732,0.1260099239,0.0432255211,0.7076638187,0.1220402832,0.1387107956,0.0315851025
QC,8,1301,BETU,ALL,,6.9000000025,288.8599999900,0.6168738334,0.0953771972,0.2473602779,0.0403886915,0.6553441358,0.0901061046,0.2238739556,0.0306758039
QC,8,1303,BETU,PAP,,28.2300000000,308.2900000000,0.6754998885,0.1167248288,0.1561990929,0.0515761897,0.6727318547,0.1078804859,0.1721003070,0.0472873524
QC,8,1303,BETU,PAP,PAP,28.2300000000,308.2900000000,0.6754998885,0.1167248288,0.1561990929,0.0515761897,0.6727318547,0.1078804859,0.1721003070,0.0472873524
QC,8,1304,BETU,POP,,0.4400000000,119.4600000100,0.7438291423,0.1275455806,0.1017071870,0.0269180901,0.7201424249,0.1100737352,0.1318939567,0.0378898831
QC,8,1400,ACER,SPP,,1.8600000000,524.0800000000,0.6269459584,0.1108823600,0.1811776088,0.0809940729,0.6950845279,0.0697627078,0.2206792429,0.0144735214
QC,8,1401,ACER,SAH,,1.8600000000,524.0800000000,0.6269459584,0.1108823600,0.1811776088,0.0809940729,0.6950845279,0.0697627078,0.2206792429,0.0144735214
QC,8,1404,ACER,NEG,,1.8600000000,524.0800000000,0.6269459584,0.1108823600,0.1811776088,0.0809940729,0.6950845279,0.0697627078,0.2206792429,0.0144735214
QC,8,1405,ACER,RUB,,0.4800000000,498.4800000000,0.6868913818,0.1079988633,0.1676307858,0.0374789691,0.6995448912,0.0745266108,0.2081164323,0.0178120657
QC,8,1406,ACER,SAC,,4.2700000000,594.0700000000,0.7225413989,0.1144118340,0.0846035631,0.0784432039,0.6681515686,0.0759937443,0.2352592148,0.0205954724
QC,8,1410,ACER,PEN,,0.9500000000,45.7000000000,0.6529200774,0.1079262735,0.2007606673,0.0383929818,0.6760611358,0.1006408440,0.1675228008,0.0557752194
QC,8,1411,ACER,SPI,,0.9500000000,45.7000000000,0.6529200774,0.1079262735,0.2007606673,0.0383929818,0.6760611358,0.1006408440,0.1675228008,0.0557752194
QC,8,1550,GENH,SPP,,1.8700000000,425.2400000000,0.7019476113,0.1327184170,0.1152203819,0.0501135898,0.6754759073,0.0742775335,0.2323378798,0.0179086794
QC,8,1601,CARY,COR,,32.4899999950,205.7700000000,0.6643198509,0.1020533667,0.1941183045,0.0395084779,0.6491499531,0.0912866465,0.2208791769,0.0386842235
QC,8,1701,JUGL,CIN,,105.2100000100,278.2800000000,0.6300038909,0.0895280270,0.2378522826,0.0426157995,0.5519419365,0.0647112926,0.3572214610,0.0261253098
QC,8,1702,JUGL,NIG,,105.2100000100,278.2800000000,0.6300038909,0.0895280270,0.2378522826,0.0426157995,0.5519419365,0.0647112926,0.3572214610,0.0261253098
QC,8,1800,ALNU,SPP,,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
QC,8,1803,ALNU,VIR,CRI,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
QC,8,1805,ALNU,INC,RUG,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
QC,8,1805,ALNU,INC,,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
QC,8,1900,OSTR,SPP,,48.6299999950,134.2000000000,0.6808867438,0.1093221112,0.1628379531,0.0469531920,0.6874809398,0.1021731865,0.1727691358,0.0375767379
QC,8,1900,OSTR,VIR,,48.6299999950,134.2000000000,0.6808867438,0.1093221112,0.1628379531,0.0469531920,0.6874809398,0.1021731865,0.1727691358,0.0375767379
QC,8,1950,CARP,CAR,,48.6299999950,134.2000000000,0.6808867438,0.1093221112,0.1628379531,0.0469531920,0.6874809398,0.1021731865,0.1727691358,0.0375767379
QC,8,1950,CARP,SPP,,48.6299999950,134.2000000000,0.6808867438,0.1093221112,0.1628379531,0.0469531920,0.6874809398,0.1021731865,0.1727691358,0.0375767379
QC,8,2000,FAGU,GRA,,18.0600000000,322.2500000000,0.6376892659,0.1250138285,0.1768128989,0.0604840067,0.6866698207,0.0716413377,0.2185427241,0.0231461176
QC,8,2101,QUER,ALB,,7.0300000000,167.1100000000,0.5884890523,0.0913679460,0.3041768491,0.0159661526,0.6113716468,0.0761265795,0.2903327308,0.0221690429
QC,8,2102,QUER,BIC,,75.9099999980,248.2600000000,0.6444234212,0.0975707616,0.2153016071,0.0427042100,0.6173486440,0.0763401734,0.2896987045,0.0166124780
QC,8,2104,QUER,MAC,,75.9099999980,248.2600000000,0.6444234212,0.0975707616,0.2153016071,0.0427042100,0.6173486440,0.0763401734,0.2896987045,0.0166124780
QC,8,2108,QUER,RUB,,75.9099999980,248.2600000000,0.6444234212,0.0975707616,0.2153016071,0.0427042100,0.6173486440,0.0763401734,0.2896987045,0.0166124780
QC,8,2200,ULMU,SPP,,4.4900000025,136.2300000000,0.6901559284,0.0955488788,0.1663771146,0.0479180782,0.7028262550,0.1002857383,0.1629685608,0.0339194458
QC,8,2201,ULMU,AME,,4.4900000025,136.2300000000,0.6901559284,0.0955488788,0.1663771146,0.0479180782,0.7028262550,0.1002857383,0.1629685608,0.0339194458
QC,8,2202,ULMU,RUB,,4.4900000025,136.2300000000,0.6901559284,0.0955488788,0.1663771146,0.0479180782,0.7028262550,0.1002857383,0.1629685608,0.0339194458
QC,8,2203,ULMU,THO,,4.4900000025,136.2300000000,0.6901559284,0.0955488788,0.1663771146,0.0479180782,0.7028262550,0.1002857383,0.1629685608,0.0339194458
QC,8,2801,PRUN,SER,,6.6700000000,325.1800000000,0.6843403368,0.1026357417,0.1753363637,0.0376875578,0.6973552765,0.0938536055,0.1890398633,0.0197512547
QC,8,2802,PRUN,PEN,,1.8700000000,39.7200000000,0.7530961647,0.0560864837,0.1050027493,0.0858146023,0.7104478375,0.0932211861,0.1408946700,0.0554363063
QC,8,2804,PRUN,VIR,,1.8700000000,39.7200000000,0.7530961647,0.0560864837,0.1050027493,0.0858146023,0.7104478375,0.0932211861,0.1408946700,0.0554363063
QC,8,2804,PRUN,VIR,VIR,1.8700000000,39.7200000000,0.7530961647,0.0560864837,0.1050027493,0.0858146023,0.7104478375,0.0932211861,0.1408946700,0.0554363063
QC,8,3000,TILI,AME,,5.8000000000,425.2400000000,0.6954864194,0.1551502822,0.1109640705,0.0383992279,0.6870467741,0.1003043086,0.1914617523,0.0211871650
QC,8,3400,FRAX,SPP,,6.8100000000,203.3700000000,0.6839009655,0.1105685824,0.1589134213,0.0466170308,0.7086367047,0.1005607379,0.1596982965,0.0311042608
QC,8,3401,FRAX,AME,,16.6999999980,266.6500000000,0.7051060344,0.1106416084,0.1415840181,0.0426683391,0.6972618294,0.1042962763,0.1698507260,0.0285911683
QC,8,3402,FRAX,NIG,,6.8100000000,203.3700000000,0.6839009655,0.1105685824,0.1589134213,0.0466170308,0.7086367047,0.1005607379,0.1596982965,0.0311042608
QC,8,3403,FRAX,PEN,,16.6999999980,266.6500000000,0.7051060344,0.1106416084,0.1415840181,0.0426683391,0.6972618294,0.1042962763,0.1698507260,0.0285911683
QC,8,3405,FRAX,PEN,,12.5200000000,296.8100000100,0.7132348076,0.1256964655,0.1252635793,0.0358051475,0.7177291443,0.1034548679,0.1575525427,0.0212634452
QC,8,3405,FRAX,PEN,SUB,12.5200000000,296.8100000100,0.7132348076,0.1256964655,0.1252635793,0.0358051475,0.7177291443,0.1034548679,0.1575525427,0.0212634452
QC,8,3500,SALI,SPP,,2.6700000000,153.5700000000,0.6963249122,0.1646798839,0.0951528117,0.0438423922,0.6796767740,0.1048335562,0.1857860055,0.0297036642
QC,8,3506,SALI,BEB,,2.6700000000,153.5700000000,0.6963249122,0.1646798839,0.0951528117,0.0438423922,0.6796767740,0.1048335562,0.1857860055,0.0297036642
QC,8,3910,CRAT,SPP,,0.4600000000,67.8000000000,0.7573513506,0.0263239081,0.1306822057,0.0856425356,0.6715952258,0.0759854192,0.2014076386,0.0510117164
QC,8,3930,MALU,COR,,0.4600000000,67.8000000000,0.7573513506,0.0263239081,0.1306822057,0.0856425356,0.6715952258,0.0759854192,0.2014076386,0.0510117164
QC,8,3930,MALU,FUS,,0.4600000000,67.8000000000,0.7573513506,0.0263239081,0.1306822057,0.0856425356,0.6715952258,0.0759854192,0.2014076386,0.0510117164
QC,8,3930,MALU,SPP,,0.4600000000,67.8000000000,0.7573513506,0.0263239081,0.1306822057,0.0856425356,0.6715952258,0.0759854192,0.2014076386,0.0510117164
QC,8,3960,SORB,SPP,,0.4600000000,67.8000000000,0.7573513506,0.0263239081,0.1306822057,0.0856425356,0.6715952258,0.0759854192,0.2014076386,0.0510117164
QC,8,3961,SORB,AME,,0.4600000000,67.8000000000,0.7573513506,0.0263239081,0.1306822057,0.0856425356,0.6715952258,0.0759854192,0.2014076386,0.0510117164
QC,8,3962,SORB,DEC,,0.4600000000,67.8000000000,0.7573513506,0.0263239081,0.1306822057,0.0856425356,0.6715952258,0.0759854192,0.2014076386,0.0510117164
QC,15,100,PICE,SPP,,0.2400000000,275.4000000000,0.5794251379,0.1000323270,0.1439421935,0.1766003415,0.6849145174,0.1033495610,0.1174233818,0.0943125398
QC,15,101,PICE,MAR,,0.2400000000,275.4000000000,0.5794251379,0.1000323270,0.1439421935,0.1766003415,0.6849145174,0.1033495610,0.1174233818,0.0943125398
QC,15,105,PICE,GLA,,0.2900000000,366.9400000000,0.5949767252,0.0927878986,0.1234947601,0.1887406161,0.6804364639,0.0999341376,0.1352402989,0.0843890996
QC,15,107,PICE,MAR,RUB,0.2400000000,275.4000000000,0.5794251379,0.1000323270,0.1439421935,0.1766003415,0.6849145174,0.1033495610,0.1174233818,0.0943125398
QC,15,200,PINU,SPP,,0.9300000000,132.2100000000,0.5732088391,0.1013054716,0.1735115513,0.1519741380,0.7295093365,0.0838479726,0.1025834773,0.0840592136
QC,15,202,PINU,STR,,1.2300000000,835.8600000100,0.6123853201,0.1028727212,0.1240063876,0.1607355710,0.7068775466,0.0989365108,0.1399943722,0.0541915704
QC,15,203,PINU,BAN,,0.9300000000,132.2100000000,0.5732088391,0.1013054716,0.1735115513,0.1519741380,0.7295093365,0.0838479726,0.1025834773,0.0840592136
QC,15,209,PINU,RES,,8.5900000000,506.8000000100,0.6275127003,0.0771741113,0.1485535818,0.1467596066,0.7279121974,0.0760525356,0.1194916664,0.0765436005
QC,15,302,ABIE,BAL,,0.2800000000,411.8100000000,0.6121785413,0.1087131913,0.1240446596,0.1550636078,0.6656899438,0.1157085068,0.1464948298,0.0721067196
QC,15,304,ABIE,LAS,,0.2800000000,411.8100000000,0.6121785413,0.1087131913,0.1240446596,0.1550636078,0.6656899438,0.1157085068,0.1464948298,0.0721067196
QC,15,401,TSUG,CAN,,2.4300000000,577.7700000000,0.6201947629,0.1273775720,0.1411295553,0.1112981099,0.6693477288,0.1146929193,0.1678670453,0.0480923066
QC,15,602,LARI,LAR,,0.3200000000,263.1599999900,0.6603862053,0.0916117717,0.1387373808,0.1092646422,0.7337179425,0.0828347542,0.1243521527,0.0590951505
QC,15,605,LARI,KAE,,0.3200000000,263.1599999900,0.6603862053,0.0916117717,0.1387373808,0.1092646422,0.7337179425,0.0828347542,0.1243521527,0.0590951505
QC,15,701,THUJ,OCC,,0.4400000000,498.3700000000,0.6235485281,0.0942250410,0.1428737162,0.1393527147,0.6595483619,0.0919272703,0.1679626293,0.0805617386
QC,15,801,JUNI,VIR,,0.4400000000,498.3700000000,0.6235485281,0.0942250410,0.1428737162,0.1393527147,0.6595483619,0.0919272703,0.1679626293,0.0805617386
QC,15,1100,GENC,SPP,,0.2900000000,366.9400000000,0.5949767252,0.0927878986,0.1234947601,0.1887406161,0.6804364639,0.0999341376,0.1352402989,0.0843890996
QC,15,1150,UNKN,SPP,,0.2900000000,366.9400000000,0.5949767252,0.0927878986,0.1234947601,0.1887406161,0.6804364639,0.0999341376,0.1352402989,0.0843890996
QC,15,1200,POPU,SPP,,0.3200000000,576.6300000100,0.6485752953,0.1447953902,0.1276008238,0.0790284907,0.7198912560,0.1414985664,0.1155644435,0.0230457341
QC,15,1201,POPU,TRE,,0.3200000000,576.6300000100,0.6485752953,0.1447953902,0.1276008238,0.0790284907,0.7198912560,0.1414985664,0.1155644435,0.0230457341
QC,15,1203,POPU,BAL,,1.1100000000,620.1799999900,0.6457080747,0.1580508128,0.1491918996,0.0470492129,0.7207401355,0.1126784549,0.1478451257,0.0187362839
QC,15,1203,POPU,BAL,BAL,1.1100000000,620.1799999900,0.6457080747,0.1580508128,0.1491918996,0.0470492129,0.7207401355,0.1126784549,0.1478451257,0.0187362839
QC,15,1211,POPU,BAL,GRA,0.3200000000,620.1799999900,0.6489052870,0.1442275354,0.1285052044,0.0783619732,0.7200572500,0.1387388128,0.1210907375,0.0201131997
QC,15,1301,BETU,ALL,,0.5300000000,425.8800000000,0.6171503971,0.0928486111,0.2223861519,0.0676148399,0.6226929539,0.0874310501,0.2596905938,0.0301854022
QC,15,1303,BETU,PAP,,0.3600000000,423.3700000000,0.6710249415,0.1098835414,0.1366128099,0.0824787071,0.6980894126,0.1173494703,0.1474792384,0.0370818788
QC,15,1303,BETU,PAP,PAP,0.3600000000,423.3700000000,0.6710249415,0.1098835414,0.1366128099,0.0824787071,0.6980894126,0.1173494703,0.1474792384,0.0370818788
QC,15,1400,ACER,SPP,,0.4400000000,509.0900000000,0.6524618457,0.0961732080,0.1885629784,0.0628019679,0.6801522412,0.0742558946,0.2299620339,0.0156298303
QC,15,1401,ACER,SAH,,0.4400000000,509.0900000000,0.6524618457,0.0961732080,0.1885629784,0.0628019679,0.6801522412,0.0742558946,0.2299620339,0.0156298303
QC,15,1405,ACER,RUB,,0.4800000000,362.2800000000,0.6699106364,0.1032952406,0.1577359175,0.0690582055,0.6856003590,0.0910521635,0.1899156179,0.0334318596
QC,15,1550,GENH,SPP,,0.2800000000,496.3300000100,0.7085357217,0.1025737024,0.0898738425,0.0990167334,0.7075142464,0.0681200532,0.2059357898,0.0184299106
QC,15,1805,ALNU,INC,RUG,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
QC,15,1805,ALNU,INC,,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
QC,15,3500,SALI,SPP,,0.3500000000,121.3900000000,0.6531330064,0.1602803703,0.1293180586,0.0572685647,0.6938176942,0.1449959396,0.1236591789,0.0375271872
SK,5,100,PICE,SPP,,94.8950000000,405.1795274500,0.6778204888,0.1046571361,0.1030832693,0.1144391057,0.7688793388,0.1046589236,0.0690587109,0.0574030268
SK,5,101,PICE,MAR,,94.8950000000,405.1795274500,0.6778204888,0.1046571361,0.1030832693,0.1144391057,0.7688793388,0.1046589236,0.0690587109,0.0574030268
SK,5,103,PICE,ABI,,33.9648918350,1725.5707801000,0.5671470674,0.0953187021,0.2006680305,0.1368661999,0.7032280865,0.1061732556,0.1154075398,0.0751911181
SK,5,105,PICE,GLA,,33.9648918350,1725.5707801000,0.5671470674,0.0953187021,0.2006680305,0.1368661999,0.7032280865,0.1061732556,0.1154075398,0.0751911181
SK,5,203,PINU,BAN,,11.7333110580,478.9966878100,0.7020273981,0.0929126970,0.0844279221,0.1206319827,0.7921444101,0.0835314321,0.0758999983,0.0484241594
SK,5,204,PINU,CON,,11.7333110580,478.9966878100,0.7020273981,0.0929126970,0.0844279221,0.1206319827,0.7921444101,0.0835314321,0.0758999983,0.0484241594
SK,5,204,PINU,CON,LAT,11.7333110580,478.9966878100,0.7020273981,0.0929126970,0.0844279221,0.1206319827,0.7921444101,0.0835314321,0.0758999983,0.0484241594
SK,5,206,PINU,ALB,,11.7333110580,478.9966878100,0.7020273981,0.0929126970,0.0844279221,0.1206319827,0.7921444101,0.0835314321,0.0758999983,0.0484241594
SK,5,302,ABIE,BAL,,133.7825000000,1100.2064979000,0.6737286624,0.1197579094,0.1278768412,0.0786365871,0.7296489731,0.1038726176,0.1033905065,0.0630879027
SK,5,304,ABIE,LAS,,133.7825000000,1100.2064979000,0.6737286624,0.1197579094,0.1278768412,0.0786365871,0.7296489731,0.1038726176,0.1033905065,0.0630879027
SK,5,602,LARI,LAR,,2.8710377427,450.3966828100,0.6282439613,0.0825433507,0.1451895540,0.1440231340,0.8070901679,0.0723382837,0.0773133636,0.0432581849
SK,5,1200,POPU,SPP,,33.0855694170,393.1989688700,0.6555838471,0.1527381489,0.1241100252,0.0675679788,0.7337435333,0.1248307633,0.1004975156,0.0409281878
